User,Model,hour,minute,x,y,z,gt
a,s3,14,35,-6.02265160587709,0.4019274102653614,7.647161327960846,stand
a,s3,14,36,-6.3465876053683505,0.6567841366065498,7.375934628910309,stand
a,s3,14,37,-6.074350036054744,0.08328468816737954,7.636779735098231,stand
a,s3,14,38,-6.261915026071351,-0.02355625261912924,7.506936151011345,stand
a,s3,14,39,-6.383700770185679,0.13519881287570734,7.382160737783083,stand
a,s3,14,40,-6.363101201692938,0.05947745912325501,7.405727307335938,stand
a,s3,14,47,-5.068727456389261,0.4407730677212524,8.285283351991056,walk
a,s3,14,48,-5.867323615748647,-0.05331325218354925,7.85370380903881,walk
a,s3,14,49,-5.798872807550187,-0.033439607848292745,7.879751791833826,walk
a,s3,14,50,-6.069050308747453,-0.27176552532947584,7.675075589380496,walk
a,s3,14,51,-6.306096422671869,-0.3515680061696037,7.519712388538241,walk
a,s3,4,35,-5.083365381190298,0.7204488224127783,7.956559049959029,bike
a,s3,4,36,-4.908379114726304,0.7281483899071198,8.09497768049266,bike
a,s3,4,37,-4.859138929871817,0.7197047286015907,8.10721922111246,bike
a,s3,4,38,-4.773264923805962,0.7238421411891613,8.155689249999947,bike
a,s3,4,39,-4.949321577890074,0.6422449859867345,8.090731988945048,bike
a,s3,4,15,0.05773118689820386,-0.39000296337810103,9.466374740804067,sit
a,s3,4,16,0.2644235338561873,-0.4346224756752644,9.486952922079015,sit
a,s3,4,17,0.23897054631491801,-0.4520074237305154,9.487586934237262,sit
a,s3,4,18,0.27549178150060255,-0.47885493952735364,9.48595637997621,sit
a,s3,4,19,0.28351764711648497,-0.47247528505764413,9.484307581383472,sit
a,s3,4,20,0.31018264371874704,-0.4661438282835665,9.482328572336694,sit
a,s3,4,27,-5.6227662498267295,0.08795730311396018,7.71681778526289,stairsdown
a,s3,4,28,-5.742322993872728,1.5160868702072725,7.480765908545453,stairsdown
a,s3,4,29,-6.210090197439717,0.9363431308091698,7.359104589371863,stairsdown
a,s3,4,30,-6.163471866256425,0.9028152677088327,7.2862169516355095,stairsdown
a,s3,4,31,-6.2399749093023225,0.9643107753479431,7.231619846779959,stairsdown
a,s3,4,32,-6.3636609838432605,0.9046389723211121,7.1399828472566735,stairsdown
a,s3,4,33,-6.295693283506502,0.8280517601370122,7.1754908994155775,stairsdown
a,s3,4,34,-6.458580052701984,0.7303839581690756,7.155109561342972,stairsdown
a,s3,4,27,-6.269747302016427,0.7595573614578051,7.146228963554875,stairsup
a,s3,4,28,-6.302067585500022,1.7931972174020874,6.921389705458345,stairsup
a,s3,4,29,-6.528310494846735,1.7877486031443748,6.76042149844513,stairsup
a,s3,4,30,-6.570268369549851,1.7843315478829551,6.724030013504829,stairsup
a,s3,4,31,-6.5488865997698475,1.775717124523747,6.733823782674222,stairsup
a,s3,4,32,-6.774952543521392,1.7871461432678244,6.574492710787365,stairsup
a,s3,4,33,-6.68403195955589,1.7116647371622968,6.60275692279707,stairsup
a,s3,4,10,-5.916238524226247,0.9987066242038386,7.4430389791888905,stand
a,s3,4,11,-6.1475623827753765,1.3623983459149984,7.247632774119659,stand
a,s3,4,12,-5.955622080250755,0.7213862703150433,7.447832600389603,stand
a,s3,4,13,-6.134637856237333,0.5999236442640777,7.3234588555253435,stand
a,s3,4,14,-6.261970308391279,0.7939885481420738,7.20436126733332,stand
a,s3,4,15,-6.248181332174379,0.726062313568343,7.221939522786843,stand
a,s3,4,22,-5.037611254006696,0.9804697203374815,8.054355814313086,walk
a,s3,4,23,-5.757591932614899,0.5735831738794137,7.632293649554702,walk
a,s3,4,24,-5.7185095911080595,0.6491654621766241,7.659176801458823,walk
a,s3,4,25,-5.98760276818026,0.4091177610130739,7.500626231045748,walk
a,s3,4,26,-6.225877454095131,0.3669527909264636,7.323627891787771,walk
a,s3mini,4,22,4.860146868639134,-0.8770974212786024,7.996320784045048,bike
a,s3mini,4,23,4.887760473583265,-0.6649330591300433,8.079843981307766,bike
a,s3mini,4,24,4.842968841474648,-0.6545853284069993,8.117839167537076,bike
a,s3mini,4,25,4.803296752794962,-0.6315464859660261,8.15558133444246,bike
a,s3mini,4,26,4.681207230041015,-0.6654645179646965,8.205382952665756,bike
a,s3mini,4,3,-0.32311887297610864,0.3039846729345948,9.462825938378383,sit
a,s3mini,4,4,-0.3526856493705055,0.2853051939297197,9.4614178822437,sit
a,s3mini,4,5,-0.3252142770802523,0.3051574013038381,9.461690521702636,sit
a,s3mini,4,6,-0.36849251359763824,0.3295533708158811,9.45968135861495,sit
a,s3mini,4,7,-0.3634780991836769,0.31661308521983633,9.458642248692893,sit
a,s3mini,4,8,-0.39945946895179985,0.31662084890337294,9.456795984272464,sit
a,s3mini,4,14,5.760047414728404,-0.01885727022199463,7.633154202315239,stairsdown
a,s3mini,4,15,5.422450956588702,-0.4026907588834745,7.714970189361146,stairsdown
a,s3mini,4,16,6.111040626409117,-0.8019222416892,7.338706973939212,stairsdown
a,s3mini,4,17,6.046313632953118,-1.0482431069898601,7.408232046641321,stairsdown
a,s3mini,4,18,6.089202141575128,-0.7777779232930722,7.303134212392389,stairsdown
a,s3mini,4,19,6.13140635857347,-0.8202414003082209,7.323976656872941,stairsdown
a,s3mini,4,20,6.314534991644961,-0.7537416803574706,7.1494439668922505,stairsdown
a,s3mini,4,21,6.430103948108193,-0.6484151092925973,7.0866609357639865,stairsdown
a,s3mini,4,14,6.138897422945746,-0.6507505147468989,7.07809263279069,stairsup
a,s3mini,4,15,6.158230008521645,-1.5563686261210459,7.035070868267428,stairsup
a,s3mini,4,16,6.342704518763795,-1.728609663125134,6.802279816813819,stairsup
a,s3mini,4,17,6.522483077573969,-1.6246759958259724,6.721939678816577,stairsup
a,s3mini,4,18,6.546014707898004,-1.5748092440819637,6.743370324626867,stairsup
a,s3mini,4,19,6.529763811559848,-1.6680722176705234,6.6832653581303,stairsup
a,s3mini,4,20,6.687563969791404,-1.6530837466726447,6.563711356914743,stairsup
a,s3mini,4,21,6.632431321130673,-1.4070073227768278,6.639823600648741,stairsup
a,s3mini,3,59,6.039715470298828,-1.3467065091642325,7.264965400179201,stand
a,s3mini,4,0,5.908848037961251,-0.8013647195804562,7.445256484279674,stand
a,s3mini,4,1,5.9660400336088095,-0.6260849847598847,7.415899597365614,stand
a,s3mini,4,2,6.1876953357311235,-0.7959821170181932,7.229839366374536,stand
a,s3mini,4,3,6.157588028216971,-0.7772821382813087,7.252899365810725,stand
a,s3mini,4,10,5.241794231234075,-0.7276681565656636,7.868286414998636,walk
a,s3mini,4,11,5.700583475969881,-0.5357901497159546,7.619013716923335,walk
a,s3mini,4,12,5.624348993426946,-0.4967320883290325,7.645745970416948,walk
a,s3mini,4,13,6.102074328280253,-0.2829236905511017,7.381725239223945,walk
a,s3mini,4,14,6.154456633979541,-0.2176963652847604,7.289001379483036,walk
a,s3mini,1,51,-4.956324929059832,0.9394683786709406,8.092335236752138,bike
a,s3mini,1,51,-5.995632200736646,0.21318315911970548,7.419267303130768,stairsdown
a,s3mini,1,51,-6.2524565522548965,0.8146858080310782,6.949046032549018,stairsup
a,s3mini,1,49,-6.074557245273634,1.0629778930597027,7.236027911442793,stand
a,s3mini,1,49,-5.7574468212662335,0.6934381581542214,7.540829750487012,walk
a,s3mini,1,50,-5.998943899963279,0.5838484031780503,7.236328554519768,walk
a,samsungold,6,19,-4.654089896492703,0.014811506415739728,8.379686215283684,bike
a,samsungold,6,20,-4.541821926547707,-0.10487125996852001,8.507073001049278,bike
a,samsungold,6,21,-4.49263666877801,-0.06361205357614144,8.53586408683026,bike
a,samsungold,6,22,-4.502930630647255,-0.0974823291941864,8.5426987495376,bike
a,samsungold,6,23,-4.449937295538009,-0.18580281889763672,8.575644650393667,bike
a,samsungold,6,24,-4.235405627586209,0.7006172482758616,8.699066648275856,bike
a,samsungold,5,57,0.36115507933194196,-0.9020879749478056,9.933524073068863,sit
a,samsungold,5,58,0.687865588616738,-0.9521490453890885,9.961190123198723,sit
a,samsungold,5,59,0.6649361685433002,-0.9672386980999649,9.952692108726128,sit
a,samsungold,6,0,0.6882921266644147,-0.9894101232502813,9.951175543530109,sit
a,samsungold,6,1,0.7043120531154498,-0.9841065376234592,9.944260134831366,sit
a,samsungold,6,2,0.7201292784987982,-0.96918361662578,9.93927815433174,sit
a,samsungold,6,3,0.766135,-0.919362,9.959755,sit
a,samsungold,6,10,-5.290637018015574,-0.5377571400914245,8.085227218069356,stairsdown
a,samsungold,6,11,-5.813945156785238,0.052488827404479535,7.835168765480903,stairsdown
a,samsungold,6,12,-5.845631930640548,0.05176334394124852,7.724928888208878,stairsdown
a,samsungold,6,13,-5.832605625936596,0.024110069740634062,7.707627203458213,stairsdown
a,samsungold,6,14,-5.97379084669397,-0.0034966957284961794,7.62279668812173,stairsdown
a,samsungold,6,15,-5.953273449172576,-0.03042805673758862,7.630016346729709,stairsdown
a,samsungold,6,16,-6.112251601156073,0.10610748323699423,7.461889188439311,stairsdown
a,samsungold,6,17,-6.062947344572888,-0.09324507546563912,7.529429129736639,stairsdown
a,samsungold,6,9,-6.000025707953066,-0.14144030769230792,7.497734728813545,stairsup
a,samsungold,6,10,-5.53675473134328,-0.40479371641791034,7.6750718208955195,stairsup
a,samsungold,6,11,-6.04042934964582,0.8423045067611062,7.307290058274289,stairsup
a,samsungold,6,12,-6.306282775248946,0.8826354715504978,7.168320876244663,stairsup
a,samsungold,6,13,-6.276567344713132,0.8328312475106681,7.10191524419156,stairsup
a,samsungold,6,14,-6.244195420565062,0.8173762663270037,7.14971802084298,stairsup
a,samsungold,6,15,-6.402699642857138,0.9026568007518788,6.99855681879699,stairsup
a,samsungold,6,16,-6.473483219999983,0.8749772456666678,6.964984360666676,stairsup
a,samsungold,6,17,-6.302321661670228,0.4275262976445395,7.128172537473243,stairsup
a,samsungold,5,52,-5.536886898864792,0.17995080082559167,7.844779638802866,stand
a,samsungold,5,53,-5.894023836684127,0.581668068430346,7.5135818807758765,stand
a,samsungold,5,54,-5.6146750714286,-0.08583839081632366,7.804153394557766,stand
a,samsungold,5,55,-5.782688055975245,-0.2191588100961539,7.667822156936662,stand
a,samsungold,5,56,-5.93552174818641,-0.038002413126079666,7.534110722625044,stand
a,samsungold,5,57,-5.916192110888085,-0.08180307476166607,7.5486401244354955,stand
a,samsungold,6,4,-4.410682908408408,0.28896863663663697,8.53446780930932,walk
a,samsungold,6,5,-5.092251922377974,-0.15561371339563862,8.235354567756982,walk
a,samsungold,6,6,-5.50793015464181,-0.33763828988880207,7.974658995345205,walk
a,samsungold,6,7,-5.403047378906234,-0.38450400312500066,8.028017422916628,walk
a,samsungold,6,8,-5.82425734432613,-0.5056371633341977,7.772639513632794,walk
a,samsungold,6,9,-5.884366565710477,-0.5548473355570386,7.655523487658456,walk
a,samsungold,2,57,0.019447439099282954,0.3321748065506606,10.00162972773791,sit
a,samsungold,2,58,-0.129348787135279,0.3648794144562477,10.012236263593929,sit
a,samsungold,2,59,-0.10345636473969892,0.38216213446184977,10.01339179080141,sit
a,samsungold,3,0,-0.13816489013605512,0.4058951959183857,10.014322574489563,sit
a,samsungold,3,1,-0.14484779759920205,0.3982164848282945,10.013759981326862,sit
a,samsungold,3,2,-0.17101067291910513,0.39621065220790763,10.012866508010752,sit
a,samsungold,2,52,6.234033111934687,-0.9934198235730023,7.8717105663454685,stand
a,samsungold,2,53,6.244030969126004,-1.0503483528468056,7.87159169767419,stand
a,samsungold,2,54,6.106774133125934,-0.5294067026279526,8.05670956915617,stand
a,samsungold,2,55,6.3015065277109725,-0.45799312943203657,7.902873729087694,stand
a,samsungold,2,56,6.386090315660225,-0.6326531927668735,7.817912700140421,stand
a,samsungold,2,57,6.378690103086111,-0.5396648903480072,7.831781082074712,stand
a,samsungold,3,4,4.903617872979219,-0.8233444649730562,8.650189057736734,walk
a,samsungold,3,5,5.681118688113684,-0.4200874599483227,8.315593655038725,walk
a,samsungold,3,6,5.850794764265404,-0.33284243506325767,8.209493579912186,walk
a,samsungold,3,7,5.948505089111439,-0.2882745254237286,8.153809142783764,walk
a,samsungold,3,18,6.357228719242899,-1.1557279400630915,7.442868599369089,bike
a,samsungold,3,19,5.078943592361614,-0.49427550844375073,8.678364852948784,bike
a,samsungold,3,20,5.05923500804565,-0.47515084246041733,8.709879219309624,bike
a,samsungold,3,21,5.122079825338841,-0.4356344270072984,8.687483577424379,bike
a,samsungold,3,22,4.9771155713165784,-0.5228050801985334,8.737061180250752,bike
a,samsungold,3,23,5.0248100452462605,-0.4144851781214159,8.731876666380249,bike
a,samsungold,3,9,6.107149205273064,0.08252904331450095,8.132573523540497,stairsdown
a,samsungold,3,10,5.652863712230208,-0.14809866437284952,8.307807859243018,stairsdown
a,samsungold,3,11,6.206025638728323,-0.6282971278901738,7.934922195086714,stairsdown
a,samsungold,3,12,6.249561240690774,-0.6664092784673518,7.910168154883987,stairsdown
a,samsungold,3,13,6.2716421433962175,-0.6000587756813396,7.868479494758886,stairsdown
a,samsungold,3,14,6.413807782649243,-0.5804616110074624,7.8941921492537315,stairsdown
a,samsungold,3,15,6.385068863164496,-0.5496217304183734,7.833760499528143,stairsdown
a,samsungold,3,16,6.541021934673366,-0.8766278366834159,7.601291175879397,stairsdown
a,samsungold,3,17,6.498056775209364,-0.4715387678391972,7.72289746264654,stairsdown
a,samsungold,3,9,6.381412536697246,-0.469521266055046,7.718634405963304,stairsup
a,samsungold,3,10,6.298387794602699,-1.3087469550224895,7.622296641679167,stairsup
a,samsungold,3,11,6.4752480629794,-1.470843108195397,7.452139780379487,stairsup
a,samsungold,3,12,6.655598890207715,-1.3997309183976283,7.349439845697319,stairsup
a,samsungold,3,13,6.704404018867928,-1.4454344831536425,7.210342226415094,stairsup
a,samsungold,3,14,6.663788638829388,-1.3835818440399719,7.2811261131334675,stairsup
a,samsungold,3,15,6.778261249641316,-1.431364414634146,7.131101041606894,stairsup
a,samsungold,3,16,6.829419865723336,-1.3489551108865125,7.152156723650014,stairsup
a,samsungold,3,8,6.2614052248581595,-0.11019858251676144,7.909089373130446,walk
a,samsungold,3,9,6.370613222095681,-0.18341865261959023,7.85122582801822,walk
b,nexus4,14,1,-1.078661527933323,0.664935766161125,10.01125027649101,bike
b,nexus4,14,2,-1.4392066378674915,-0.1303058607864747,10.02149494234654,bike
b,nexus4,14,3,-0.6123456760590376,0.7137782746713506,10.023584763591268,bike
b,nexus4,14,4,-0.8550724979072235,0.6731556346262364,10.044266938677033,bike
b,nexus4,14,5,-0.833543630692037,0.724058622428256,10.05012245688628,bike
b,nexus4,14,6,-1.4598399335717347,0.43334598075252045,9.973208912143413,bike
b,nexus4,14,7,-1.3887758772085808,0.26029804215871344,10.004153824668634,bike
b,nexus4,14,8,-0.9152875737395015,0.8049899918073898,10.020392308044464,bike
b,nexus4,13,36,8.843100181453561,0.46320499521073205,5.087284325413239,sit
b,nexus4,13,37,9.170137044065767,0.7014347235576565,4.360249004878068,sit
b,nexus4,13,38,9.318097137928017,0.9526323521226455,3.9668763166244765,sit
b,nexus4,13,39,9.303035032812529,0.6192078172159674,4.055136448035462,sit
b,nexus4,13,40,9.348275846890038,0.5569818871691561,3.961863748565108,sit
b,nexus4,13,41,9.27392501375839,0.6584961525497064,4.109476946686243,sit
b,nexus4,13,49,-2.8553772,-0.0540161135,10.1830595,stairsdown
b,nexus4,13,50,-2.7473744118364203,0.5494664649133306,9.918308327070854,stairsdown
b,nexus4,13,51,-2.569867400241511,0.29776680311698056,9.827151539056597,stairsdown
b,nexus4,13,52,-2.9861825588827817,0.5154861215273231,9.777011284068367,stairsdown
b,nexus4,13,53,-2.7200726669633184,0.4947460778371409,9.880310034674173,stairsdown
b,nexus4,13,54,-2.896130292064721,0.6627702676374434,9.839435661670592,stairsdown
b,nexus4,13,55,-2.890536625000216,0.4140962826096565,9.831430479612909,stairsdown
b,nexus4,13,56,-2.71805543635819,0.47206536518425407,9.932647029313687,stairsdown
b,nexus4,13,57,-2.7466556471613033,0.49457612443008053,9.93610418622625,stairsdown
b,nexus4,13,58,-2.903669364510519,0.6998392241451963,9.960629301534983,stairsdown
b,nexus4,13,49,-3.490141829169298,0.33297151204732306,9.52320840763071,stairsup
b,nexus4,13,50,-3.729287168045455,-0.09307584053795423,9.412633658409087,stairsup
b,nexus4,13,51,-3.6888371284517443,0.15036517937246258,9.451041274505172,stairsup
b,nexus4,13,52,-3.8282135801691095,0.26010733661135,9.417606621735317,stairsup
b,nexus4,13,53,-3.809607419865302,0.16617335810595915,9.363473786132053,stairsup
b,nexus4,13,54,-3.72476940900059,0.15261382094389647,9.393462685228585,stairsup
b,nexus4,13,55,-3.772508790762236,0.24828014553836164,9.34628245173835,stairsup
b,nexus4,13,56,-3.6661354305036364,0.11109941382888533,9.454183154374238,stairsup
b,nexus4,13,57,-3.641081424888885,0.185747793357149,9.407564764099186,stairsup
b,nexus4,13,58,-3.777176043770812,0.26905845612266205,9.411894912303723,stairsup
b,nexus4,13,30,-1.4551948909131074,1.4223161571428549,10.044913169366717,stand
b,nexus4,13,31,-1.4404218414392123,1.326419785133903,10.058704930553962,stand
b,nexus4,13,32,-0.8748161442633533,1.7023314413350332,10.067696219366212,stand
b,nexus4,13,33,-0.5375250835971538,2.0391053407094235,10.04817254954752,stand
b,nexus4,13,34,-0.8671116556848336,1.3642772154781921,10.091852301568213,stand
b,nexus4,13,35,-1.004619160735456,0.9469461398072552,10.121031235639611,stand
b,nexus4,13,36,-1.2004492238805966,0.4073164380189961,10.146694423337852,stand
b,nexus4,13,43,-2.5049325691782576,0.7174642172015673,9.942867935980496,walk
b,nexus4,13,44,-2.542651195108581,0.6966332710650377,9.934033618097793,walk
b,nexus4,13,45,-2.6032567581289783,0.7107174604836842,9.906213382440848,walk
b,nexus4,13,46,-2.5492490197270166,0.6581246169326098,9.93269606338291,walk
b,nexus4,13,47,-2.50446322495967,0.6946139153807915,9.932386342077343,walk
b,nexus4,13,48,-2.610681846578351,0.7261592705468449,9.903852818396498,walk
b,nexus4,14,6,5.417572,0.0067291250000000025,7.606308016666666,sit
b,nexus4,14,7,8.804371639433509,-0.08103661923112732,4.437649116023306,sit
b,nexus4,14,8,9.134051123213087,0.4044562175637542,3.6627751081085624,sit
b,nexus4,14,9,9.163174926120217,0.40704587684448873,3.600733500923978,sit
b,nexus4,14,10,9.22578127882029,0.004392807199099687,3.5019924110649288,sit
b,nexus4,14,11,9.213602838516914,0.07452848705962266,3.5252395458171413,sit
b,nexus4,14,20,-2.9803513416288925,0.3943234303285023,9.377265479863807,stairsdown
b,nexus4,14,21,-2.9149270885203036,0.2573136941304899,9.419725428099305,stairsdown
b,nexus4,14,22,-3.117927240520329,0.15789837524557074,9.327397422592153,stairsdown
b,nexus4,14,19,-3.640774535255125,0.2071461997687866,9.074437449230768,stairsup
